,stop_name,direction_id,service_date_day,delay_time,month,Temp_Avg,Precipitation,Day_of_Week,slow_day_flag
6474,Malden Center,0,2020-12-23,270.0,12,34.0,0.0,2,0
6475,Malden Center,0,2020-12-24,280.0,12,41.5,0.0,3,0
6476,Malden Center,0,2020-12-25,280.0,12,50.0,1.49,4,1
6477,Malden Center,0,2020-12-26,270.0,12,34.0,0.0,5,0
6478,Malden Center,0,2020-12-27,271.0,12,31.5,0.0,6,0
6479,Malden Center,0,2020-12-28,278.0,12,38.5,0.0,0,0
6480,Malden Center,0,2020-12-29,268.0,12,33.0,0.0,1,0
6481,Malden Center,0,2020-12-30,269.5,12,32.5,0.0,2,0
6482,Malden Center,0,2020-12-31,272.0,12,39.0,0.1,3,0
6483,Malden Center,1,2020-01-01,489.0,1,39.5,0.0,2,0
6484,Malden Center,1,2020-01-02,267.0,1,41.5,0.0,3,0
6485,Malden Center,1,2020-01-03,305.0,1,48.0,0.0,4,0
6486,Malden Center,1,2020-01-04,418.0,1,44.0,0.13,5,0
6487,Malden Center,1,2020-01-05,537.0,1,36.5,0.11,6,0
6488,Malden Center,1,2020-01-06,266.5,1,34.0,0.0,0,1
6489,Malden Center,1,2020-01-07,256.5,1,37.5,0.0,1,1
6490,Malden Center,1,2020-01-08,272.0,1,37.0,0.02,2,1
6491,Malden Center,1,2020-01-09,269.0,1,27.5,0.0,3,1
6492,Malden Center,1,2020-01-10,257.0,1,41.0,0.0,4,1
6493,Malden Center,1,2020-01-11,363.5,1,59.5,0.0,5,1
6494,Malden Center,1,2020-01-12,518.5,1,57.0,0.02,6,0
6495,Malden Center,1,2020-01-13,244.5,1,39.5,0.01,0,1
6496,Malden Center,1,2020-01-14,264.0,1,39.5,0.0,1,1
6497,Malden Center,1,2020-01-15,259.0,1,45.5,0.0,2,0
6498,Malden Center,1,2020-01-16,272.5,1,38.5,0.1,3,1
6499,Malden Center,1,2020-01-17,251.0,1,23.0,0.0,4,1
6500,Malden Center,1,2020-01-18,417.0,1,23.5,0.28,5,1
6501,Malden Center,1,2020-01-19,283.0,1,34.5,0.02,6,1
6502,Malden Center,1,2020-01-20,377.0,1,24.5,0.0,0,1
6503,Malden Center,1,2020-01-21,320.0,1,23.0,0.0,1,0
6504,Malden Center,1,2020-01-22,271.0,1,29.5,0.0,2,1
6505,Malden Center,1,2020-01-23,288.0,1,38.0,0.0,3,0
6506,Malden Center,1,2020-01-24,290.0,1,41.0,0.0,4,1
6507,Malden Center,1,2020-01-25,395.0,1,45.0,0.7,5,1
6508,Malden Center,1,2020-01-26,540.5,1,45.5,0.0,6,0
6509,Malden Center,1,2020-01-27,240.5,1,43.5,0.0,0,1
6510,Malden Center,1,2020-01-28,252.0,1,39.0,0.0,1,1
6511,Malden Center,1,2020-01-29,294.0,1,36.0,0.0,2,1
6512,Malden Center,1,2020-01-30,256.0,1,27.5,0.0,3,1
6513,Malden Center,1,2020-01-31,269.0,1,38.0,0.0,4,0
6514,Malden Center,1,2020-02-01,383.0,2,37.5,0.02,5,0
6515,Malden Center,1,2020-02-02,474.0,2,40.0,0.0,6,0
6516,Malden Center,1,2020-02-03,281.5,2,42.5,0.0,0,0
6517,Malden Center,1,2020-02-04,240.0,2,41.0,0.0,1,1
6518,Malden Center,1,2020-02-05,300.0,2,38.0,0.05,2,0
6519,Malden Center,1,2020-02-06,274.0,2,37.5,0.44,3,0
6520,Malden Center,1,2020-02-07,259.5,2,43.0,0.32,4,1
6521,Malden Center,1,2020-02-08,428.5,2,31.0,0.0,5,1
6522,Malden Center,1,2020-02-09,299.5,2,29.0,0.0,6,1
6523,Malden Center,1,2020-02-10,288.0,2,42.5,0.16,0,1
6524,Malden Center,1,2020-02-11,241.5,2,42.5,0.17,1,1
6525,Malden Center,1,2020-02-12,255.5,2,41.0,0.0,2,1
6526,Malden Center,1,2020-02-13,278.5,2,38.0,0.53,3,0
6527,Malden Center,1,2020-02-14,280.0,2,27.5,0.0,4,1
6528,Malden Center,1,2020-02-15,296.0,2,21.5,0.0,5,1
6529,Malden Center,1,2020-02-16,283.0,2,37.5,0.0,6,1
6530,Malden Center,1,2020-02-17,356.0,2,40.0,0.0,0,0
6531,Malden Center,1,2020-02-18,252.0,2,36.5,0.45,1,1
6532,Malden Center,1,2020-02-19,273.0,2,39.0,0.0,2,1
6533,Malden Center,1,2020-02-20,286.0,2,30.5,0.0,3,0
6534,Malden Center,1,2020-02-21,263.0,2,25.0,0.0,4,1
6535,Malden Center,1,2020-02-22,395.0,2,39.0,0.0,5,1
6536,Malden Center,1,2020-02-23,377.0,2,46.0,0.0,6,1
6537,Malden Center,1,2020-02-24,289.0,2,49.5,0.0,0,0
6538,Malden Center,1,2020-02-25,280.0,2,48.0,0.26,1,0
6539,Malden Center,1,2020-02-26,276.0,2,46.0,0.15,2,0
6540,Malden Center,1,2020-02-27,300.0,2,44.0,0.75,3,0
6541,Malden Center,1,2020-02-28,241.0,2,33.0,0.0,4,1
6542,Malden Center,1,2020-02-29,369.0,2,28.5,0.0,5,0
6543,Malden Center,1,2020-03-01,451.0,3,26.0,0.0,6,0
6544,Malden Center,1,2020-03-02,265.5,3,37.5,0.0,0,1
6545,Malden Center,1,2020-03-03,291.5,3,52.5,0.03,1,0
6546,Malden Center,1,2020-03-04,255.0,3,45.5,0.03,2,1
6547,Malden Center,1,2020-03-05,233.0,3,44.0,0.0,3,1
6548,Malden Center,1,2020-03-06,257.0,3,38.0,0.0,4,1
6549,Malden Center,1,2020-03-07,389.0,3,37.0,0.0,5,0
6550,Malden Center,1,2020-03-08,557.0,3,42.0,0.0,6,0
6551,Malden Center,1,2020-03-09,286.5,3,57.0,0.0,0,1
6552,Malden Center,1,2020-03-10,240.5,3,53.0,0.0,1,1
6553,Malden Center,1,2020-03-11,325.0,3,48.0,0.0,2,1
6554,Malden Center,1,2020-03-12,300.0,3,38.5,0.0,3,0
6555,Malden Center,1,2020-03-13,268.0,3,51.0,0.29,4,1
6556,Malden Center,1,2020-03-14,433.0,3,45.5,0.0,5,0
6557,Malden Center,1,2020-03-15,454.5,3,36.5,0.0,6,0
6558,Malden Center,1,2020-03-16,234.0,3,29.5,0.0,0,1
6559,Malden Center,1,2020-03-17,364.5,3,38.0,0.03,1,0
6560,Malden Center,1,2020-03-18,323.5,3,44.0,0.0,2,1
6561,Malden Center,1,2020-03-19,335.0,3,40.5,0.56,3,1
6562,Malden Center,1,2020-03-20,341.0,3,53.0,0.02,4,0
6563,Malden Center,1,2020-03-21,295.5,3,44.0,0.0,5,1
6564,Malden Center,1,2020-03-22,566.0,3,29.0,0.0,6,0
6565,Malden Center,1,2020-03-23,330.5,3,34.5,1.38,0,1
6566,Malden Center,1,2020-03-24,279.5,3,41.5,0.35,1,1
6567,Malden Center,1,2020-03-25,305.0,3,40.0,0.0,2,1
6568,Malden Center,1,2020-03-26,383.5,3,39.0,0.0,3,0
6569,Malden Center,1,2020-03-27,356.0,3,52.0,0.01,4,0
6570,Malden Center,1,2020-03-28,499.0,3,42.0,0.08,5,0
6571,Malden Center,1,2020-03-29,441.0,3,41.0,0.74,6,0
6572,Malden Center,1,2020-03-30,375.0,3,40.0,0.08,0,1
6573,Malden Center,1,2020-03-31,387.0,3,36.5,0.0,1,1
6574,Malden Center,1,2020-04-01,425.5,4,37.0,0.0,2,0
6575,Malden Center,1,2020-04-02,422.0,4,43.0,0.13,3,1
6576,Malden Center,1,2020-04-03,369.5,4,43.0,0.83,4,0
6577,Malden Center,1,2020-04-04,397.5,4,41.5,0.04,5,1
6578,Malden Center,1,2020-04-05,543.0,4,46.5,0.0,6,0
6579,Malden Center,1,2020-04-06,363.0,4,53.0,0.0,0,1
6580,Malden Center,1,2020-04-07,374.0,4,54.0,0.0,1,1
6581,Malden Center,1,2020-04-08,389.0,4,45.0,0.07,2,1
6582,Malden Center,1,2020-04-09,483.0,4,44.5,0.64,3,0
6583,Malden Center,1,2020-04-10,334.5,4,43.0,0.01,4,1
6584,Malden Center,1,2020-04-11,321.0,4,44.5,0.0,5,1
6585,Malden Center,1,2020-04-12,588.0,4,47.5,0.0,6,0
6586,Malden Center,1,2020-04-13,446.0,4,55.5,0.56,0,1
6587,Malden Center,1,2020-04-14,282.0,4,51.5,0.0,1,1
6588,Malden Center,1,2020-04-15,372.0,4,45.5,0.0,2,0
6589,Malden Center,1,2020-04-16,306.0,4,40.5,0.0,3,1
6590,Malden Center,1,2020-04-17,317.5,4,41.5,0.01,4,1
6591,Malden Center,1,2020-04-18,390.0,4,36.5,0.67,5,0
6592,Malden Center,1,2020-04-19,514.5,4,49.0,0.0,6,0
6593,Malden Center,1,2020-04-20,572.5,4,44.5,0.0,0,0
6594,Malden Center,1,2020-04-21,405.5,4,44.0,0.33,1,0
6595,Malden Center,1,2020-04-22,446.5,4,39.0,0.0,2,0
6596,Malden Center,1,2020-04-23,374.0,4,44.5,0.0,3,0
6597,Malden Center,1,2020-04-24,338.0,4,42.0,0.21,4,1
6598,Malden Center,1,2020-04-25,326.0,4,45.0,0.0,5,1
6599,Malden Center,1,2020-04-26,520.0,4,44.0,0.22,6,0
6600,Malden Center,1,2020-04-27,432.0,4,39.5,0.6,0,0
6601,Malden Center,1,2020-04-28,332.0,4,41.0,0.01,1,1
6602,Malden Center,1,2020-04-29,283.0,4,43.5,0.0,2,1
6603,Malden Center,1,2020-04-30,276.0,4,47.0,0.0,3,1
6604,Malden Center,1,2020-05-01,276.5,5,55.0,0.79,4,1
6605,Malden Center,1,2020-05-02,373.0,5,58.0,0.01,5,0
6606,Malden Center,1,2020-05-03,525.0,5,65.5,0.0,6,0
6607,Malden Center,1,2020-05-04,246.0,5,59.0,0.0,0,1
6608,Malden Center,1,2020-05-05,316.5,5,51.0,0.0,1,1
6609,Malden Center,1,2020-05-06,273.0,5,46.0,0.01,2,1
6610,Malden Center,1,2020-05-07,290.0,5,53.0,0.0,3,1
6611,Malden Center,1,2020-05-08,294.5,5,50.0,0.25,4,1
6612,Malden Center,1,2020-05-09,338.0,5,40.0,0.12,5,1
6613,Malden Center,1,2020-05-10,505.5,5,47.0,0.0,6,0
6614,Malden Center,1,2020-05-11,286.5,5,53.0,0.23,0,1
6615,Malden Center,1,2020-05-12,250.0,5,48.5,0.0,1,1
6616,Malden Center,1,2020-05-13,265.0,5,48.5,0.0,2,1
6617,Malden Center,1,2020-05-14,344.0,5,57.0,0.0,3,0
6618,Malden Center,1,2020-05-15,389.0,5,62.5,0.67,4,0
6619,Malden Center,1,2020-05-16,358.0,5,58.5,0.04,5,0
6620,Malden Center,1,2020-05-17,505.0,5,56.0,0.0,6,0
6621,Malden Center,1,2020-05-18,397.5,5,52.5,0.0,0,0
6622,Malden Center,1,2020-05-19,353.0,5,51.0,0.0,1,0
6623,Malden Center,1,2020-05-20,374.0,5,51.5,0.0,2,0
6624,Malden Center,1,2020-05-21,387.0,5,61.0,0.0,3,0
6625,Malden Center,1,2020-05-22,484.0,5,68.0,0.0,4,0
6626,Malden Center,1,2020-05-23,347.0,5,59.5,0.0,5,0
6627,Malden Center,1,2020-05-24,504.0,5,49.0,0.0,6,0
6628,Malden Center,1,2020-05-25,547.0,5,51.5,0.0,0,0
6629,Malden Center,1,2020-05-26,384.0,5,60.0,0.0,1,0
6630,Malden Center,1,2020-05-27,342.0,5,71.5,0.0,2,0
6631,Malden Center,1,2020-05-28,438.0,5,71.0,0.0,3,0
6632,Malden Center,1,2020-05-29,346.5,5,73.5,0.0,4,0
6633,Malden Center,1,2020-05-30,395.5,5,72.5,0.09,5,0
6634,Malden Center,1,2020-05-31,497.0,5,59.0,0.0,6,0
6635,Malden Center,1,2020-06-01,387.5,6,55.5,0.0,0,0
6636,Malden Center,1,2020-06-02,347.0,6,56.5,0.02,1,0
6637,Malden Center,1,2020-06-03,387.0,6,67.5,0.01,2,0
6638,Malden Center,1,2020-06-04,348.0,6,74.0,0.0,3,1
6639,Malden Center,1,2020-06-05,379.0,6,72.5,0.16,4,0
6640,Malden Center,1,2020-06-06,293.0,6,75.5,0.14,5,1
6641,Malden Center,1,2020-06-07,476.0,6,61.0,0.0,6,0
6642,Malden Center,1,2020-06-08,421.5,6,67.0,0.0,0,0
6643,Malden Center,1,2020-06-09,339.0,6,70.0,0.0,1,0
6644,Malden Center,1,2020-06-10,299.0,6,62.0,0.0,2,1
6645,Malden Center,1,2020-06-11,345.0,6,69.0,0.74,3,1
6646,Malden Center,1,2020-06-12,355.5,6,74.5,0.0,4,0
6647,Malden Center,1,2020-06-13,234.0,6,62.5,0.0,5,1
6648,Malden Center,1,2020-06-14,582.5,6,59.5,0.0,6,0
6649,Malden Center,1,2020-06-15,418.0,6,60.0,0.0,0,0
6650,Malden Center,1,2020-06-16,237.0,6,62.5,0.0,1,1
6651,Malden Center,1,2020-06-17,210.0,6,64.5,0.0,2,1
6652,Malden Center,1,2020-06-18,222.5,6,75.0,0.0,3,1
6653,Malden Center,1,2020-06-19,260.0,6,77.5,0.0,4,0
6654,Malden Center,1,2020-06-20,360.0,6,80.5,0.0,5,0
6655,Malden Center,1,2020-06-21,542.0,6,77.0,0.0,6,1
6656,Malden Center,1,2020-06-22,243.0,6,66.5,0.0,0,1
6657,Malden Center,1,2020-06-23,275.0,6,75.5,0.0,1,1
6658,Malden Center,1,2020-06-24,264.5,6,77.0,0.01,2,1
6659,Malden Center,1,2020-06-25,313.0,6,77.5,0.0,3,0
6660,Malden Center,1,2020-06-26,256.0,6,76.5,0.0,4,0
6661,Malden Center,1,2020-06-27,395.5,6,74.0,0.02,5,0
6662,Malden Center,1,2020-06-28,381.5,6,72.5,1.19,6,1
6663,Malden Center,1,2020-06-29,297.0,6,68.0,0.19,0,1
6664,Malden Center,1,2020-06-30,238.0,6,65.5,0.18,1,1
6665,Malden Center,1,2020-07-01,238.0,7,67.5,0.07,2,1
6666,Malden Center,1,2020-07-02,246.0,7,74.5,0.0,3,1
6667,Malden Center,1,2020-07-03,294.0,7,69.5,0.0,4,1
6668,Malden Center,1,2020-07-04,389.5,7,65.5,0.0,5,0
6669,Malden Center,1,2020-07-05,460.0,7,71.5,0.11,6,0
6670,Malden Center,1,2020-07-06,347.0,7,66.5,0.0,0,0
6671,Malden Center,1,2020-07-07,353.0,7,71.0,0.0,1,0
6672,Malden Center,1,2020-07-08,324.0,7,76.0,0.0,2,0
6673,Malden Center,1,2020-07-09,361.0,7,79.0,0.0,3,0
6674,Malden Center,1,2020-07-10,366.0,7,73.5,0.0,4,0
6675,Malden Center,1,2020-07-11,398.5,7,79.0,0.01,5,0
6676,Malden Center,1,2020-07-12,390.0,7,80.5,0.0,6,1
6677,Malden Center,1,2020-07-13,182.0,7,77.0,0.07,0,1
6678,Malden Center,1,2020-07-14,303.5,7,71.0,0.62,1,0
6679,Malden Center,1,2020-07-15,330.0,7,66.0,0.07,2,0
6680,Malden Center,1,2020-07-16,336.0,7,64.5,0.0,3,1
6681,Malden Center,1,2020-07-17,390.5,7,66.5,0.11,4,0
6682,Malden Center,1,2020-07-18,381.5,7,79.5,0.0,5,1
6683,Malden Center,1,2020-07-19,454.5,7,82.5,0.0,6,1
6684,Malden Center,1,2020-07-20,313.0,7,84.0,0.0,0,1
6685,Malden Center,1,2020-07-21,263.0,7,82.0,0.0,1,1
6686,Malden Center,1,2020-07-22,360.5,7,73.5,0.32,2,1
6687,Malden Center,1,2020-07-23,329.5,7,78.5,0.57,3,0
6688,Malden Center,1,2020-07-24,348.0,7,74.5,0.0,4,0
6689,Malden Center,1,2020-07-25,333.0,7,76.0,0.0,5,1
6690,Malden Center,1,2020-07-26,359.5,7,82.0,0.0,6,1
6691,Malden Center,1,2020-07-27,316.0,7,85.0,0.0,0,1
6692,Malden Center,1,2020-07-28,316.0,7,86.5,0.0,1,0
6693,Malden Center,1,2020-07-29,355.0,7,80.0,0.0,2,0
6694,Malden Center,1,2020-07-30,377.0,7,78.5,0.0,3,1
6695,Malden Center,1,2020-07-31,379.0,7,72.5,0.0,4,1
6696,Malden Center,1,2020-08-01,348.0,8,75.0,0.0,5,1
6697,Malden Center,1,2020-08-02,338.0,8,78.5,0.07,6,1
6698,Malden Center,1,2020-08-03,227.0,8,82.5,0.0,0,1
6699,Malden Center,1,2020-08-04,339.5,8,74.5,0.17,1,1
6700,Malden Center,1,2020-08-05,334.5,8,81.0,0.0,2,0
6701,Malden Center,1,2020-08-06,314.0,8,76.0,0.0,3,0
6702,Malden Center,1,2020-08-07,320.0,8,70.5,0.0,4,0
6703,Malden Center,1,2020-08-08,350.0,8,72.0,0.0,5,1
6704,Malden Center,1,2020-08-09,358.0,8,79.0,0.0,6,1
6705,Malden Center,1,2020-08-10,249.0,8,83.0,0.0,0,1
6706,Malden Center,1,2020-08-11,329.0,8,83.5,0.0,1,0
6707,Malden Center,1,2020-08-12,288.0,8,83.5,0.0,2,1
6708,Malden Center,1,2020-08-13,342.0,8,76.0,0.0,3,0
6709,Malden Center,1,2020-08-14,333.5,8,74.0,0.0,4,0
6710,Malden Center,1,2020-08-15,349.0,8,67.0,0.0,5,1
6711,Malden Center,1,2020-08-16,351.0,8,67.5,0.16,6,1
6712,Malden Center,1,2020-08-17,238.0,8,66.5,0.08,0,1
6713,Malden Center,1,2020-08-18,238.0,8,76.0,0.16,1,1
6714,Malden Center,1,2020-08-19,299.0,8,69.0,0.06,2,0
6715,Malden Center,1,2020-08-20,335.0,8,71.0,0.0,3,0
6716,Malden Center,1,2020-08-21,330.0,8,76.0,0.0,4,0
6717,Malden Center,1,2020-08-22,348.0,8,74.5,0.0,5,1
6718,Malden Center,1,2020-08-23,377.0,8,77.5,1.33,6,1
6719,Malden Center,1,2020-08-24,221.0,8,77.0,0.0,0,1
6720,Malden Center,1,2020-08-25,319.0,8,78.5,0.0,1,1
6721,Malden Center,1,2020-08-26,345.0,8,68.0,0.0,2,1
6722,Malden Center,1,2020-08-27,319.0,8,63.0,0.18,3,0
6723,Malden Center,1,2020-08-28,323.0,8,71.5,0.0,4,0
6724,Malden Center,1,2020-08-29,337.5,8,70.5,0.07,5,1
6725,Malden Center,1,2020-08-30,323.0,8,70.0,0.0,6,1
6726,Malden Center,1,2020-08-31,228.5,8,64.5,0.0,0,1
6727,Malden Center,1,2020-09-01,302.0,9,65.5,0.0,1,0
6728,Malden Center,1,2020-09-02,334.0,9,66.5,0.2,2,0
6729,Malden Center,1,2020-09-03,293.0,9,71.5,0.01,3,0
6730,Malden Center,1,2020-09-04,327.5,9,76.5,0.0,4,0
6731,Malden Center,1,2020-09-05,334.0,9,69.5,0.0,5,1
6732,Malden Center,1,2020-09-06,322.0,9,70.5,0.0,6,1
6733,Malden Center,1,2020-09-07,358.0,9,72.0,0.0,0,1
6734,Malden Center,1,2020-09-08,206.0,9,70.0,0.0,1,1
6735,Malden Center,1,2020-09-09,220.0,9,70.0,0.0,2,1
6736,Malden Center,1,2020-09-10,238.0,9,75.0,0.25,3,1
6737,Malden Center,1,2020-09-11,287.5,9,65.5,0.0,4,0
6738,Malden Center,1,2020-09-12,330.0,9,60.0,0.0,5,1
6739,Malden Center,1,2020-09-13,336.0,9,65.0,0.0,6,1
6740,Malden Center,1,2020-09-14,225.0,9,65.5,0.0,0,1
6741,Malden Center,1,2020-09-15,318.0,9,55.0,0.0,1,1
6742,Malden Center,1,2020-09-16,328.0,9,62.0,0.0,2,0
6743,Malden Center,1,2020-09-17,287.5,9,68.0,0.0,3,0
6744,Malden Center,1,2020-09-18,232.0,9,58.5,0.0,4,1
6745,Malden Center,1,2020-09-19,351.0,9,53.0,0.0,5,1
6746,Malden Center,1,2020-09-20,327.0,9,52.0,0.0,6,1
6747,Malden Center,1,2020-09-21,199.0,9,53.0,0.0,0,1
6748,Malden Center,1,2020-09-22,209.0,9,55.5,0.0,1,1
6749,Malden Center,1,2020-09-23,258.0,9,67.5,0.0,2,1
6750,Malden Center,1,2020-09-24,296.5,9,70.0,0.0,3,0
6751,Malden Center,1,2020-09-25,195.0,9,65.0,0.0,4,1
6752,Malden Center,1,2020-09-26,350.0,9,66.5,0.0,5,1
6753,Malden Center,1,2020-09-27,336.0,9,70.0,0.0,6,1
6754,Malden Center,1,2020-09-28,180.0,9,72.0,0.05,0,1
6755,Malden Center,1,2020-09-29,221.0,9,70.5,0.0,1,1
6756,Malden Center,1,2020-09-30,190.0,9,66.0,0.46,2,1
6757,Malden Center,1,2020-10-01,332.0,10,67.0,0.0,3,0
6758,Malden Center,1,2020-10-02,137.0,10,59.0,0.02,4,1
6759,Malden Center,1,2020-10-03,370.5,10,56.5,0.0,5,1
6760,Malden Center,1,2020-10-04,339.5,10,56.0,0.0,6,1
6761,Malden Center,1,2020-10-05,220.0,10,57.5,,0,1
6762,Malden Center,1,2020-10-06,222.5,10,60.0,0.0,1,1
6763,Malden Center,1,2020-10-07,322.5,10,65.0,0.02,2,0
6764,Malden Center,1,2020-10-08,230.5,10,55.5,0.0,3,1
6765,Malden Center,1,2020-10-09,332.0,10,51.0,0.0,4,0
6766,Malden Center,1,2020-10-10,505.0,10,66.0,0.0,5,0
6767,Malden Center,1,2020-10-11,338.5,10,59.0,0.0,6,1
6768,Malden Center,1,2020-10-12,282.0,10,52.0,0.0,0,1
6769,Malden Center,1,2020-10-13,315.0,10,54.5,1.5,1,1
6770,Malden Center,1,2020-10-14,340.0,10,60.5,0.0,2,0
6771,Malden Center,1,2020-10-15,341.0,10,60.0,0.0,3,0
6772,Malden Center,1,2020-10-16,337.5,10,60.5,0.77,4,0
6773,Malden Center,1,2020-10-17,339.5,10,50.0,1.16,5,1
6774,Malden Center,1,2020-10-18,330.5,10,49.0,0.0,6,1
6775,Malden Center,1,2020-10-19,255.5,10,51.0,0.0,0,1
6776,Malden Center,1,2020-10-20,315.0,10,58.0,0.0,1,0
6777,Malden Center,1,2020-10-21,254.0,10,60.5,0.06,2,0
6778,Malden Center,1,2020-10-22,338.0,10,60.5,0.0,3,0
6779,Malden Center,1,2020-10-23,335.0,10,58.5,0.0,4,0
6780,Malden Center,1,2020-10-26,301.0,10,50.5,0.01,0,1
6781,Malden Center,1,2020-10-27,252.0,10,49.0,0.0,1,1
6782,Malden Center,1,2020-10-28,310.0,10,47.5,0.27,2,0
6783,Malden Center,1,2020-10-29,284.0,10,46.0,0.91,3,1
6784,Malden Center,1,2020-10-30,275.0,10,37.0,0.26,4,1
6785,Malden Center,1,2020-10-31,346.0,10,35.0,0.0,5,1
6786,Malden Center,1,2020-11-01,370.0,11,43.5,0.62,6,1
6787,Malden Center,1,2020-11-02,302.0,11,38.5,0.0,0,0
6788,Malden Center,1,2020-11-03,274.0,11,37.5,0.0,1,0
6789,Malden Center,1,2020-11-04,297.0,11,43.5,0.0,2,0
6790,Malden Center,1,2020-11-05,223.0,11,59.5,0.0,3,1
6791,Malden Center,1,2020-11-06,298.0,11,63.5,0.0,4,1
6792,Malden Center,1,2020-11-07,625.0,11,61.5,0.0,5,1
6793,Malden Center,1,2020-11-08,552.0,11,59.5,0.0,6,1
6794,Malden Center,1,2020-11-09,295.0,11,53.5,0.0,0,1
6795,Malden Center,1,2020-11-10,322.0,11,61.5,0.0,1,1
6796,Malden Center,1,2020-11-11,254.0,11,64.5,0.01,2,1
6797,Malden Center,1,2020-11-12,295.5,11,56.5,0.0,3,1
6798,Malden Center,1,2020-11-13,261.0,11,44.5,0.22,4,1
6799,Malden Center,1,2020-11-14,428.5,11,43.5,0.0,5,1
6800,Malden Center,1,2020-11-15,524.0,11,45.5,0.34,6,1
6801,Malden Center,1,2020-11-16,302.0,11,47.5,0.05,0,1
6802,Malden Center,1,2020-11-17,281.5,11,41.5,0.0,1,1
6803,Malden Center,1,2020-11-18,331.0,11,29.0,0.0,2,1
6804,Malden Center,1,2020-11-19,323.0,11,34.0,0.0,3,1
6805,Malden Center,1,2020-11-20,243.0,11,54.5,0.0,4,1
6806,Malden Center,1,2020-11-21,370.0,11,52.0,0.0,5,1
6807,Malden Center,1,2020-11-23,265.0,11,47.5,1.81,0,1
6808,Malden Center,1,2020-11-24,319.5,11,36.5,0.0,1,1
6809,Malden Center,1,2020-11-25,332.0,11,39.0,0.01,2,1
6810,Malden Center,1,2020-11-26,362.0,11,49.5,0.29,3,1
6811,Malden Center,1,2020-11-27,248.5,11,47.0,0.0,4,1
6812,Malden Center,1,2020-11-28,344.0,11,47.5,0.0,5,1
6813,Malden Center,1,2020-11-29,363.0,11,45.0,0.0,6,1
6814,Malden Center,1,2020-11-30,311.5,11,50.5,0.85,0,1
6815,Malden Center,1,2020-12-01,309.0,12,52.5,0.41,1,1
6816,Malden Center,1,2020-12-02,315.0,12,39.0,0.0,2,1
6817,Malden Center,1,2020-12-03,289.5,12,41.5,0.0,3,1
6818,Malden Center,1,2020-12-04,295.0,12,49.0,0.02,4,0
6819,Malden Center,1,2020-12-05,492.0,12,40.0,1.72,5,1
6820,Malden Center,1,2020-12-06,390.5,12,33.0,0.0,6,1
6821,Malden Center,1,2020-12-07,291.5,12,31.0,0.0,0,1
6822,Malden Center,1,2020-12-08,281.0,12,28.5,0.0,1,1
6823,Malden Center,1,2020-12-09,261.5,12,30.0,0.0,2,1
6824,Malden Center,1,2020-12-10,277.5,12,39.5,0.0,3,1
6825,Malden Center,1,2020-12-11,306.5,12,39.5,0.0,4,0
6826,Malden Center,1,2020-12-12,482.0,12,41.0,0.5,5,1
6827,Malden Center,1,2020-12-13,546.0,12,49.5,0.0,6,1
6828,Malden Center,1,2020-12-14,270.0,12,37.0,0.06,0,1
6829,Malden Center,1,2020-12-15,323.0,12,29.5,0.0,1,1
6830,Malden Center,1,2020-12-16,317.0,12,23.0,0.04,2,0
6831,Malden Center,1,2020-12-17,536.0,12,26.5,1.3,3,1
6832,Malden Center,1,2020-12-18,383.0,12,25.5,0.0,4,1
6833,Malden Center,1,2020-12-19,372.5,12,24.0,0.0,5,1
6834,Malden Center,1,2020-12-20,384.0,12,31.0,0.03,6,0
6835,Malden Center,1,2020-12-21,274.0,12,32.0,0.0,0,1
6836,Malden Center,1,2020-12-22,284.0,12,38.0,0.0,1,1
6837,Malden Center,1,2020-12-23,287.0,12,34.0,0.0,2,0
6838,Malden Center,1,2020-12-24,308.0,12,41.5,0.0,3,1
6839,Malden Center,1,2020-12-25,382.0,12,50.0,1.49,4,1
6840,Malden Center,1,2020-12-26,388.0,12,34.0,0.0,5,1
6841,Malden Center,1,2020-12-27,385.0,12,31.5,0.0,6,1
6842,Malden Center,1,2020-12-28,270.0,12,38.5,0.0,0,1
6843,Malden Center,1,2020-12-29,281.0,12,33.0,0.0,1,1
6844,Malden Center,1,2020-12-30,261.0,12,32.5,0.0,2,1
6845,Malden Center,1,2020-12-31,349.0,12,39.0,0.1,3,0
6846,Massachusetts Avenue,0,2020-01-01,99.0,1,39.5,0.0,2,0
6847,Massachusetts Avenue,0,2020-01-02,103.0,1,41.5,0.0,3,1
6848,Massachusetts Avenue,0,2020-01-03,103.0,1,48.0,0.0,4,1
6849,Massachusetts Avenue,0,2020-01-04,102.0,1,44.0,0.13,5,0
6850,Massachusetts Avenue,0,2020-01-05,103.0,1,36.5,0.11,6,0
6851,Massachusetts Avenue,0,2020-01-06,105.0,1,34.0,0.0,0,0
6852,Massachusetts Avenue,0,2020-01-07,105.0,1,37.5,0.0,1,0
6853,Massachusetts Avenue,0,2020-01-08,107.0,1,37.0,0.02,2,1
6854,Massachusetts Avenue,0,2020-01-09,106.0,1,27.5,0.0,3,0
6855,Massachusetts Avenue,0,2020-01-10,104.0,1,41.0,0.0,4,0
6856,Massachusetts Avenue,0,2020-01-11,101.0,1,59.5,0.0,5,0
6857,Massachusetts Avenue,0,2020-01-12,102.5,1,57.0,0.02,6,0
6858,Massachusetts Avenue,0,2020-01-13,107.0,1,39.5,0.01,0,0
